timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1,1.46,94.73,-7.57,0.14,-0.03,1.04,n,1715785139405
14,0.12,154.42,-6.71,0.13,0.00,0.99,n,1715785139708
"
26",-1.53,217.29,-6.65,0.08,0.03,0.94,n,1715785139708
"
38",-8.06,280.58,-9.40,-0.01,0.03,0.97,n,1715785139708
"
50",-13.18,350.95,-4.76,-0.03,-0.03,1.04,n,1715785139708
"
62",-15.56,435.49,0.55,0.04,-0.05,1.02,n,1715785139708
"
74",-15.81,564.03,4.21,-0.11,-0.02,1.01,n,1715785139708
"
86",-13.49,686.46,19.96,-0.03,-0.15,0.72,n,1715785139708
"
98",-6.29,761.84,23.56,-0.15,-0.15,0.21,n,1715785139708
"
110",-1.53,753.11,26.49,-0.89,-0.07,-0.09,n,1715785139708
"
122",-6.16,604.00,38.21,-1.77,0.08,-0.15,n,1715785139708
"
134",-34.85,356.26,25.76,-2.45,0.19,0.20,n,1715785139708
"
146",-78.37,29.17,23.44,-2.49,0.03,0.39,n,1715785139708
"
158",-104.31,-295.04,15.38,-2.25,-0.24,0.46,n,1715785139708
"
170",-93.02,-540.22,-7.26,-1.56,-0.38,0.25,n,1715785139708
"
182",-52.80,-688.35,-51.64,-0.62,-0.32,-0.07,n,1715785139709
"
194",-16.78,-725.40,-77.15,0.02,-0.13,-0.03,n,1715785139709
"
206",-7.57,-714.66,-93.51,0.38,-0.02,0.07,n,1715785139709
"
218",-8.85,-648.62,-102.17,0.72,0.02,0.52,n,1715785139709
"
230",-9.28,-513.73,-83.07,1.10,-0.03,1.26,n,1715785139709
"
242",-5.43,-263.67,-57.37,1.40,-0.08,1.82,n,1715785139709
"
254",17.40,"24.23,",1715785139709
-40.41,0.73,-0.14,1.74,n,1715785139709
"
266",47.85,192.57,-28.20,-0.17,-0.13,1.34,n,1715785139709
"
278",62.38,233.58,-10.62,-0.62,-0.04,1.05,n,1715785139709
"
290",61.34,211.06,1.46,-0.75,-0.01,0.85,n,1715785139709
"
302",57.80,146.85,-0.92,-0.92,-0.05,0.73,n,1715785139709
317,36.62,-21.73,-1.34,-1.16,-0.16,0.84,n,1715785139751
"
329",21.67,-133.54,2.56,-1.02,-0.20,0.92,n,1715785139751
"
341",15.50,-197.27,3.05,-0.67,-0.15,0.93,n,1715785139751
353,10.19,-193.85,7.02,-0.35,-0.12,0.96,n,1715785139797
"
365",6.77,-135.38,10.07,-0.03,-0.06,0.92,n,1715785139797
"
377",9.03,-47.49,11.05,-0.06,-0.00,0.81,n,1715785139797
"
389",12.02,19.96,11.84,-0.41,0.05,0.84,n,1715785139797
401,10.25,29.72,14.53,-0.67,-0.03,0.94,n,1715785139843
"
413",7.51,0.49,12.82,-0.69,-0.05,1.02,n,1715785139843
"
425",3.78,-38.45,11.47,-0.55,-0.04,1.02,n,1715785139843
"
437",0.55,-66.77,13.12,-0.37,-0.01,1.01,n,1715785139843
449,3.48,-73.67,18.86,-0.26,0.02,1.05,n,1715785139899
"
461",3.72,-62.93,23.13,-0.36,0.01,1.10,n,1715785139899
"
473",0.92,-50.60,21.67,-0.27,-0.04,1.06,n,1715785139899
"
485",0.00,-27.83,15.93,-0.14,-0.06,1.01,n,1715785139899
497,-0.85,-7.20,10.80,-0.17,-0.06,0.97,n,1715785140015
"
509",-2.69,6.47,6.16,-0.20,-0.04,0.96,n,1715785140015
"
521",-10.13,22.52,3.30,-0.17,-0.04,0.95,n,1715785140015
"
533",-16.97,48.10,2.08,-0.11,-0.04,0.98,n,1715785140015
"
545",-20.14,95.21,-1.59,-0.07,-0.03,0.99,n,1715785140015
"
557",-19.17,175.05,-3.66,0.03,-0.05,0.99,n,1715785140015
"
569",-15.81,273.74,1.59,0.20,-0.10,1.03,n,1715785140015
"
581",-10.74,363.28,-0.61,0.21,-0.17,0.97,n,1715785140015
"
593",-9.95,411.07,5.19,-0.15,-0.21,0.75,n,1715785140015
"
605",-19.96,370.00,13.24,-0.88,-0.18,0.57,n,1715785140015
617,-34.61,236.39,5.80,-1.49,-0.14,0.37,n,1715785140061
"
629",-33.33,56.40,-5.07,-1.73,-0.14,0.31,n,1715785140061
"
641",-18.07,-121.03,-6.65,-1.46,-0.18,0.46,n,1715785140061
"
653",4.39,-236.39,-3.30,-0.95,-0.13,0.74,n,1715785140061
665,14.34,-286.13,-1.10,-0.64,-0.05,0.93,n,1715785140107
"
677",9.22,-293.58,0.49,-0.43,-0.04,1.08,n,1715785140107
"
689",6.23,-271.42,2.75,-0.27,-0.08,1.19,n,1715785140107
"
701",9.95,-223.51,11.11,-0.17,-0.07,1.22,n,1715785140107
713,9.28,-161.99,17.33,-0.15,-0.07,1.07,n,1715785140322
"
725",14.71,-109.31,18.49,-0.37,-0.08,0.90,n,1715785140322
"
737",22.95,-84.17,16.11,-0.57,-0.03,0.84,n,1715785140322
"
749",15.87,-81.54,11.66,-0.55,-0.01,0.86,n,1715785140322
"
761",7.32,-80.51,5.43,-0.38,-0.12,0.99,n,1715785140322
"
773",9.22,-57.62,-2.01,-0.10,-0.10,1.05,n,1715785140322
"
785",9.40,-19.29,-5.37,-0.02,-0.06,1.12,n,1715785140322
